January,February,March,April,May,June,July,August,September,October,November,December
199,332,4,55,84,133,18,112,331,16,158,172
196,336,4,53,83,135,18,94,331,17,157,174
192,344,3,50,204,144,18,93,329,17,161,174
346,346,4,48,198,142,18,92,329,17,159,173
347,351,4,45,191,148,18,88,261,17,157,172
210,352,5,42,192,143,18,89,245,18,156,171
208,354,5,39,186,145,18,14,233,18,154,169
208,355,6,36,187,145,17,14,219,19,154,167
209,356,6,33,186,145,17,14,211,19,154,165
210,358,5,30,171,144,17,14,211,19,163,163
210,359,6,28,170,144,17,14,209,18,175,156
212,0,6,25,170,143,17,14,211,18,176,156
211,3,7,24,171,144,18,14,214,18,177,156
211,5,7,22,178,144,17,14,216,19,168,155
211,6,7,22,223,145,17,14,220,19,168,154
213,7,8,21,244,146,17,14,226,19,176,154
217,8,8,22,235,148,18,14,238,19,175,153
221,9,8,22,229,150,18,14,254,20,174,152
224,9,8,23,278,152,19,15,270,20,174,151
224,9,9,24,273,154,19,15,280,20,173,154
224,10,9,25,267,155,18,15,294,19,182,153
223,10,9,25,258,156,19,15,304,19,182,153
222,11,10,26,253,157,19,15,313,19,192,152
224,13,10,27,247,157,19,15,320,156,189,152
227,14,11,27,243,158,20,15,323,153,186,157
233,190,11,28,222,155,20,16,327,150,183,158
11,188,11,29,218,155,20,15,329,152,190,159
10,188,11,31,216,155,20,15,334,154,187,161
8,185,11,32,213,154,21,15,335,157,179,249
6,185,11,33,220,151,21,15,336,162,179,237
4,185,352,34,215,151,21,16,338,165,178,236
353,185,352,37,211,152,21,16,339,167,175,212
354,183,354,37,210,153,21,16,341,171,176,206
216,184,354,39,210,153,21,16,341,172,176,208
210,184,354,38,214,153,22,16,341,173,176,203
207,183,354,37,247,154,22,16,341,173,176,211
206,182,354,38,264,155,22,16,341,171,175,247
206,180,0,36,269,156,22,16,341,169,174,278
203,178,1,35,264,157,22,16,341,167,173,281
205,175,2,34,264,158,22,16,341,172,172,282
206,173,3,34,261,158,22,16,342,172,172,319
211,172,4,33,262,158,22,16,343,172,171,329
219,171,5,33,260,157,23,16,343,171,169,337
238,167,2,33,266,157,23,17,343,169,168,338
258,168,3,34,271,155,23,17,342,168,169,345
274,170,5,34,274,154,23,17,342,166,170,347
291,167,7,34,277,153,23,17,335,166,171,344
299,168,9,34,280,152,23,17,334,164,170,350
305,169,10,34,283,151,23,17,333,163,169,351
308,170,11,34,285,150,23,17,334,171,166,351
313,169,12,34,289,149,23,17,335,169,163,352
316,168,13,34,293,149,23,17,358,167,160,352
318,166,14,34,297,149,23,17,358,165,162,353
321,165,14,34,307,149,23,17,358,163,159,351
324,163,15,33,310,148,23,17,358,161,157,351
329,161,14,32,314,149,23,17,358,159,155,352
333,160,14,32,318,149,23,17,356,157,153,352
336,159,15,31,321,149,22,18,356,156,151,353
346,158,15,31,325,149,22,18,356,160,150,353
348,158,16,30,332,149,22,18,356,159,148,354
351,158,16,30,334,148,22,18,356,158,147,354
357,159,17,29,337,148,22,18,357,157,149,355
358,159,17,29,339,148,22,18,357,156,148,355
359,159,18,28,348,147,22,19,354,156,148,356
0,160,17,27,350,147,22,19,354,158,147,356
2,156,17,26,352,147,22,19,354,158,147,354
3,157,18,25,353,147,170,19,355,157,146,355
4,157,18,24,355,148,170,19,355,156,146,355
6,157,18,23,351,148,170,19,355,156,146,356
7,157,18,22,352,148,171,19,352,155,146,357
8,157,19,18,352,148,171,19,352,156,146,357
8,157,19,17,353,158,171,18,353,155,143,358
9,155,18,17,353,162,171,18,353,155,143,359
9,153,18,15,353,165,171,17,353,155,142,0
10,157,18,15,355,163,170,16,358,154,142,2
10,155,18,15,356,166,170,15,358,154,141,3
11,154,18,14,357,168,171,13,359,154,136,4
14,153,18,14,358,166,170,12,1,155,135,5
14,152,18,14,359,167,173,13,4,158,134,6
15,151,18,14,360,168,173,13,6,161,133,7
15,150,17,14,360,168,177,12,10,170,132,8
15,149,17,14,360,167,176,12,16,177,131,9
211,153,7,14,359,166,176,11,23,179,130,9
208,152,7,14,357,164,176,10,30,182,129,10
208,151,5,14,4,162,178,10,36,185,128,10
204,149,5,13,3,162,178,10,41,187,126,8
206,148,2,14,1,161,175,10,63,187,124,160
201,147,2,14,9,160,174,12,69,185,120,163
204,146,359,14,7,159,173,16,73,182,83,162
206,145,359,14,6,156,173,21,74,179,83,164
208,144,359,15,5,155,172,26,77,185,83,167
208,143,359,19,12,155,169,48,78,183,88,171
208,0,359,20,11,154,168,51,79,180,88,166
208,0,357,20,11,153,166,51,80,176,89,168
202,0,357,20,10,152,165,50,81,173,89,163
203,0,357,21,17,151,164,50,82,171,91,165
204,0,358,21,16,150,163,49,82,173,91,161
205,0,359,21,22,149,162,48,83,171,91,161
206,0,1,21,21,147,161,46,84,169,92,154
202,0,360,19,20,146,160,45,85,167,92,152
207,0,3,19,19,145,161,44,85,166,92,150
231,0,7,19,22,144,160,43,87,168,92,148
255,0,10,20,21,143,160,44,87,167,92,137
279,0,13,20,20,142,159,43,87,166,92,137
294,0,15,20,18,141,158,42,86,165,92,136
305,0,17,20,17,140,158,41,86,163,91,141
311,0,18,22,16,139,158,40,86,162,90,141
319,0,19,22,15,139,157,39,86,160,85,142
323,0,20,22,15,138,156,38,85,162,85,153
327,0,17,22,14,138,352,35,85,161,87,154
336,0,18,22,13,138,354,34,86,157,87,168
337,0,18,22,12,136,346,34,86,153,87,168
339,0,19,22,12,136,150,30,85,151,87,252
341,0,20,22,11,136,136,30,85,153,88,251
343,0,20,22,11,136,134,29,84,157,88,247
346,0,20,21,10,136,131,29,86,159,88,242
348,0,21,21,10,131,126,29,85,160,88,234
351,0,21,21,9,130,119,28,155,159,89,226
353,0,21,21,9,128,104,27,166,159,89,218
356,0,19,20,9,126,80,27,165,158,89,207
358,0,19,20,9,123,53,26,165,157,89,195
0,0,19,20,9,120,4,26,166,156,89,183
2,0,20,19,9,117,4,25,167,158,90,173
4,0,20,19,9,114,4,25,169,157,90,172
6,0,20,19,9,113,5,24,170,157,89,174
8,0,21,19,9,111,5,24,171,157,89,177
11,0,21,18,9,111,6,23,171,158,89,176
13,0,21,18,9,111,7,23,172,159,90,174
9,0,21,18,9,111,8,23,174,161,90,170
10,0,19,17,9,111,104,23,175,164,90,168
11,0,19,17,8,111,80,23,177,162,163,166
12,0,18,17,8,112,53,23,179,164,155,164
12,0,18,16,8,112,4,21,177,165,159,161
12,0,17,16,8,112,4,21,174,166,161,159
184,0,17,16,8,111,4,22,171,163,163,157
186,0,16,16,8,111,5,22,168,165,154,156
13,0,15,16,8,111,5,23,166,168,159,163
14,0,15,15,8,109,6,23,164,170,162,164
15,0,15,15,8,107,7,23,162,165,164,166
15,0,15,15,8,105,8,23,164,166,155,169
309,0,15,0,8,0,0,23,0,166,0,170
328,0,15,0,8,0,0,23,0,166,0,185
338,0,15,0,8,0,0,23,0,166,0,182
343,0,16,0,8,0,0,22,0,165,0,178
348,0,16,0,9,0,0,22,0,164,0,173
353,0,16,0,9,0,0,22,0,163,0,166
351,0,17,0,9,0,0,22,0,162,0,110
349,0,17,0,9,0,0,22,0,162,0,25
348,0,18,0,10,0,0,22,0,161,0,18
348,0,18,0,10,0,0,22,0,161,0,16
349,0,18,0,10,0,0,22,0,162,0,15
358,0,19,0,11,0,0,22,0,164,0,14
359,0,19,0,11,0,0,23,0,166,0,13
1,0,19,0,12,0,0,23,0,167,0,22
356,0,19,0,12,0,0,23,0,168,0,22
357,0,20,0,13,0,0,24,0,168,0,22
359,0,20,0,13,0,0,24,0,168,0,22
0,0,20,0,14,0,0,24,0,167,0,356
1,0,20,0,14,0,0,24,0,166,0,357
3,0,20,0,15,0,0,24,0,164,0,357
4,0,20,0,15,0,0,24,0,162,0,357
6,0,20,0,15,0,0,24,0,160,0,357
7,0,20,0,15,0,0,24,0,158,0,357
8,0,21,0,15,0,0,24,0,156,0,357
