January,February,March,April,May,June,July,August,September,October,November,December
214,299,14,79,85,141,26,104,278,79,153,157
216,303,14,78,85,143,26,102,265,77,152,156
222,308,14,76,200,139,26,101,248,76,151,156
217,313,14,81,192,141,26,88,231,75,150,160
215,316,14,79,192,143,26,88,220,74,149,155
218,321,12,78,186,144,26,88,215,74,148,155
218,328,12,77,187,136,26,88,212,77,154,155
216,12,13,76,188,137,26,89,208,76,191,155
220,11,13,74,172,138,26,89,210,76,196,155
218,11,13,73,170,138,26,90,213,199,199,155
221,11,13,71,168,139,24,91,219,197,201,154
223,12,14,78,166,139,24,91,220,182,203,153
223,17,12,77,165,140,24,92,218,177,204,152
222,20,12,76,165,140,24,94,222,25,204,151
220,23,12,74,166,139,24,95,218,25,202,150
218,24,13,80,167,141,23,95,218,26,199,150
216,195,13,79,169,142,23,96,216,26,196,149
223,197,13,78,172,143,23,96,215,26,207,148
230,197,13,76,197,145,23,97,216,27,206,148
232,197,12,74,235,146,24,98,257,27,205,147
234,194,13,29,229,147,24,98,268,157,202,147
235,192,13,29,225,147,25,98,271,152,198,146
236,191,13,30,226,148,25,98,290,148,193,146
235,186,14,30,225,148,23,99,313,147,200,146
233,186,14,30,224,147,23,20,322,148,195,146
230,186,15,31,222,146,23,20,339,152,190,149
228,182,15,31,220,146,24,20,338,152,189,149
227,183,15,32,218,146,24,20,336,154,183,238
216,179,15,33,218,145,24,21,347,157,176,237
218,179,15,34,215,146,24,19,345,159,171,234
226,180,15,36,211,146,24,19,344,161,172,228
224,180,16,37,208,147,24,88,343,162,170,231
219,177,16,38,209,148,24,91,343,163,170,221
212,177,16,41,215,146,24,93,342,164,170,237
208,177,16,41,213,147,24,95,341,164,169,236
207,175,22,43,220,148,24,97,340,164,168,252
207,172,21,42,217,148,24,98,339,163,166,254
211,168,21,43,215,149,25,99,338,163,166,270
208,165,20,42,224,149,25,100,337,162,166,271
209,164,20,41,235,149,25,101,327,160,166,271
210,163,20,40,239,148,25,101,317,159,164,270
212,164,21,39,236,148,25,101,315,157,164,269
213,160,22,38,236,148,25,102,313,156,163,265
213,161,28,38,237,148,110,102,312,155,164,261
226,157,29,38,246,147,111,102,311,154,163,259
241,159,29,38,247,146,114,102,310,153,164,259
245,161,30,38,257,145,118,100,309,160,164,261
263,162,27,38,259,144,122,100,308,159,162,261
266,162,24,39,262,145,129,100,306,158,159,260
269,162,24,39,265,144,135,100,305,157,156,258
272,156,25,39,269,143,140,99,304,156,153,256
276,160,22,39,274,142,145,99,303,155,151,253
279,158,22,39,269,142,147,96,302,154,150,255
294,156,22,38,276,141,150,96,303,152,149,250
288,155,23,38,284,142,151,96,297,151,151,10
294,154,23,38,291,142,153,96,299,150,150,10
302,153,24,38,297,142,154,96,302,154,148,194
308,153,22,36,302,142,155,97,313,152,147,179
314,153,22,36,313,142,156,97,324,151,146,169
319,154,23,36,318,142,157,97,336,150,145,169
323,154,23,36,330,142,158,97,346,149,144,174
326,154,24,35,337,142,158,97,353,152,144,173
329,148,24,35,351,142,158,96,1,151,143,172
14,149,25,34,10,142,159,95,14,150,143,168
15,149,25,34,11,142,159,94,18,149,143,167
18,150,26,33,11,142,159,92,21,148,143,166
18,150,24,33,11,143,159,89,20,148,143,161
19,151,24,32,12,143,160,87,18,147,142,160
20,151,25,31,343,144,161,25,15,148,142,160
21,152,25,30,343,149,161,24,12,147,142,160
21,151,25,29,344,157,161,24,8,147,141,160
22,150,25,28,347,160,160,24,15,147,140,160
22,149,25,27,343,162,160,23,9,147,139,160
23,147,26,28,349,163,160,23,2,147,138,160
24,146,24,27,347,159,161,23,360,147,137,160
25,145,24,22,346,160,162,24,360,150,136,153
25,150,24,22,353,161,165,24,10,148,135,153
203,149,24,21,354,162,166,24,9,152,134,152
207,147,24,21,355,158,167,25,8,160,132,152
212,146,24,20,357,158,169,25,13,171,131,151
211,146,24,20,358,158,169,26,13,177,130,150
212,145,23,20,358,158,169,26,21,182,129,149
208,144,22,20,3,157,168,27,23,185,124,151
211,143,22,19,3,156,166,28,25,186,123,150
213,142,22,19,2,153,165,29,27,184,122,159
210,141,22,19,1,152,166,31,36,191,121,155
213,140,20,19,7,152,167,34,41,184,120,156
208,139,21,19,7,151,163,37,45,177,119,156
209,139,21,19,6,150,162,41,60,170,118,157
211,141,19,28,5,149,161,46,68,165,116,155
212,140,19,28,4,144,159,50,71,162,81,157
213,140,20,28,4,144,157,55,72,160,84,161
214,0,16,29,4,144,156,56,74,159,84,165
214,0,16,29,4,143,154,57,74,163,84,159
215,0,17,29,28,143,153,56,75,162,85,163
215,0,17,26,31,142,152,56,76,161,85,159
205,0,14,26,31,141,154,55,77,160,88,161
207,0,14,27,34,140,154,55,78,164,88,162
210,0,15,27,33,140,153,54,79,162,89,154
214,0,17,27,33,139,153,53,80,160,89,153
221,0,21,27,35,138,152,52,81,158,89,152
229,0,24,27,34,138,151,51,84,157,89,150
240,0,27,27,33,137,152,50,84,156,89,142
255,0,28,27,32,136,151,49,85,155,89,140
279,0,30,27,31,136,151,49,85,154,89,139
287,0,27,27,30,135,33,47,85,153,89,216
293,0,28,28,29,135,37,47,84,154,88,216
299,0,28,28,28,135,34,46,84,153,88,216
304,0,29,28,27,134,43,45,84,152,87,216
309,0,29,28,27,133,41,45,84,146,82,216
313,0,30,28,26,134,40,44,84,144,81,208
317,0,30,28,25,134,40,43,84,146,81,212
321,0,30,28,24,134,61,42,84,148,83,246
325,0,28,28,24,134,61,41,84,149,83,245
329,0,28,28,23,135,63,39,84,150,85,233
329,0,28,28,23,131,64,38,83,151,84,228
331,0,28,28,22,131,66,37,83,151,84,222
331,0,28,26,22,131,67,35,163,151,84,215
334,0,28,26,22,130,68,34,165,150,85,205
341,0,29,26,21,123,52,34,166,149,84,195
17,0,29,25,21,121,54,33,166,150,84,179
18,0,29,25,21,120,56,33,164,152,84,167
18,0,27,25,20,117,59,32,163,153,84,167
19,0,27,25,20,115,63,32,166,154,84,169
21,0,27,25,20,113,67,31,165,154,84,170
23,0,27,24,20,110,72,31,166,155,84,169
25,0,27,24,20,109,77,31,165,157,84,166
27,0,28,167,20,108,82,30,165,158,84,166
29,0,28,167,20,108,72,30,166,159,84,160
30,0,29,166,20,109,68,30,167,160,85,159
32,0,29,166,20,109,52,30,168,155,156,157
191,0,28,167,19,110,54,29,167,156,160,156
187,0,27,169,19,110,56,29,164,157,162,154
186,0,27,170,19,110,59,29,161,158,153,153
189,0,34,171,19,110,63,29,163,160,156,153
196,0,34,172,19,110,67,29,160,155,158,154
191,0,35,171,19,110,72,28,158,157,160,163
209,0,36,170,19,110,77,28,156,158,162,194
254,0,36,170,19,110,82,28,155,158,154,213
304,0,37,170,18,110,72,28,153,158,157,215
324,0,38,0,18,0,0,28,0,153,0,164
337,0,42,0,18,0,0,28,0,153,0,161
347,0,24,0,18,0,0,28,0,153,0,158
345,0,24,0,18,0,0,27,0,152,0,155
344,0,24,0,18,0,0,27,0,152,0,152
344,0,24,0,89,0,0,27,0,159,0,151
344,0,24,0,103,0,0,26,0,159,0,149
345,0,37,0,112,0,0,26,0,160,0,148
336,0,37,0,120,0,0,26,0,160,0,150
337,0,33,0,121,0,0,26,0,161,0,149
330,0,33,0,127,0,0,26,0,161,0,148
331,0,32,0,128,0,0,26,0,155,0,145
327,0,31,0,128,0,0,26,0,155,0,142
328,0,31,0,128,0,0,26,0,154,0,138
323,0,33,0,128,0,0,27,0,154,0,133
23,0,34,0,130,0,0,27,0,154,0,137
23,0,34,0,130,0,0,27,0,153,0,133
23,0,35,0,129,0,0,27,0,152,0,130
21,0,36,0,131,0,0,27,0,150,0,127
22,0,36,0,131,0,0,27,0,149,0,124
23,0,37,0,131,0,0,28,0,148,0,122
253,0,38,0,132,0,0,28,0,152,0,126
239,0,39,0,132,0,0,28,0,151,0,126
230,0,40,0,132,0,0,28,0,150,0,126
